external_id,active,address,activation_date,number_arc,type_arc,district,carpet,lat,long,id,owner,operator
w3399,,"Холодильный переулок, 3с2",,1,,,,55.709034,37.624774,6523,whoosh,ultradop
w3400,,"Холодильный переулок, 3с2",,1,,,,55.709034,37.624774,6524,whoosh,ultradop
w3401,,"улица Флотская, 34к1",,1,,,,55.84985,37.492154,6525,whoosh,ultradop
w3402,,"улица Татьянин Парк, 14к1",,1,,,,55.655577,37.425749,6526,whoosh,ultradop
w3403,,"улица Татьянин Парк, 12к1",,1,,,,55.657257,37.423939,6527,whoosh,ultradop
w3404,,"улица Татьянин Парк, 11",,1,,,,55.657995,37.421965,6528,whoosh,ultradop
w3405,,"Проспект мира, 142",,1,,,,55.819833,37.641001,6529,whoosh,ultradop
w3406,,"улица Стасовой, 5",,1,,,,55.714468,37.596194,6530,whoosh,ultradop
w3407,,"улица Шаболовка, 26с10",,1,,,,55.721392,37.607548,6531,whoosh,ultradop
w3408,,"улица Люсиновская, 55",,1,,,,55.717514,37.623698,6532,whoosh,ultradop
w3409,,"улица Павла Андреева, 5",,1,,,,55.720458,37.625493,6533,whoosh,ultradop
w3410,,"улица Большая Пионерская, 28",,1,,,,55.726533,37.634159,6534,whoosh,ultradop
w3411,,"2-й Павловский переулок, 20",,1,,,,55.717504,37.63046,6535,whoosh,ultradop
w3412,,станция метро Пражская (вых. 8),,1,,,,55.611082,37.602242,6536,whoosh,ultradop
w3413,,станция метро Пражская (вых. 8),,1,,,,55.611082,37.602242,6537,whoosh,ultradop
w3414,,станция метро Пражская (вых. 8),,1,,,,55.611082,37.602242,6538,whoosh,ultradop
w3415,,станция метро Пражская (вых. 7),,1,,,,55.610525,37.602833,6539,whoosh,ultradop
w3416,,станция метро Пражская (вых. 7),,1,,,,55.610525,37.602833,6540,whoosh,ultradop
w3417,,станция метро Пражская (вых. 3),,1,,,,55.610747,37.604555,6541,whoosh,ultradop
w3418,,станция метро Пражская (вых. 3),,1,,,,55.610747,37.604555,6542,whoosh,ultradop
w3419,,станция метро Царицыно (вых. 2),,1,,,,55.620184,37.670549,6543,whoosh,ultradop
w3420,,станция метро Царицыно (вых. 1),,1,,,,55.620421,37.669886,6544,whoosh,ultradop
w3421,,"улица Академика Королева, 12Б",,1,,,,55.82175,37.608393,6545,whoosh,ultradop
w3422,,станция метро Верхние Лихоборы (вых. 3),,1,Металлическая,,,55.857351,37.560506,6546,whoosh,ultradop
w3423,,Новодачное шоссе,,1,,,,55.857351,37.560506,6547,whoosh,ultradop
w3424,,станция метро Савеловская (вых. 6),,1,,,,55.807864,37.579924,6548,whoosh,ultradop
w3425,,станция метро Шелепиха (вых. 1),,1,,,,55.755957,37.524502,6549,whoosh,ultradop
w3426,,станция метро Парк Победы (вых. 1),,1,,,,55.755957,37.524502,6550,whoosh,ultradop
w3427,,станция метро Парк Победы (вых. 6),,1,,,,55.737038,37.51483,6551,whoosh,ultradop
w3428,,станция метро Аминьевское (вых. 5),,1,,,,55.695902,37.463156,6552,whoosh,ultradop
w3429,,станция метро Озерная (вых. 3),,1,,,,55.671229,37.450618,6553,whoosh,ultradop
w3430,,"улица Малая Филеская, 13",,1,,,,55.73646,37.467102,6554,whoosh,ultradop
w3431,,станция метро Филевский парк (вых. 2),,1,,,,55.739936,37.483706,6555,whoosh,ultradop
w3432,,станция метро Терехово (вых.1),,1,,,,55.747422,37.459473,6556,whoosh,ultradop
w3433,,станция метро Войковская (вых. 7),,1,,,,55.81786,37.499416,6557,whoosh,ultradop
w3434,,станция метро Ховрино (вых. 4),,1,,,,55.877507,37.481419,6558,whoosh,ultradop
w3435,,станция метро Красные ворота (вых. 2),,1,,,,55.76923,37.650185,6559,whoosh,ultradop
w3436,,станция метро Тургеневская (вых. 5),,1,,,,55.765802,37.637346,6560,whoosh,ultradop
w3437,,станция метро Проспект мира (вых. 2),,1,,,,55.782071,37.633523,6561,whoosh,ultradop
w3438,,станция метро Пушкинская (вых. 8),,1,,,,55.76483,37.606147,6562,whoosh,ultradop
w3439,,санция метро Кутузовская (вых. 2),,1,,,,55.739696,37.534368,6563,whoosh,ultradop
w3440,,станция метро Спортивная (вых. 1),,1,,,,55.722209,37.561539,6564,whoosh,ultradop
w3441,,станция метро Раменки (вых. 6),,1,,,,55.698975,37.499963,6565,whoosh,ultradop
w3442,,станция метро Проспект Мира (вых. 10),,1,,,,55.678763,37.502483,6566,whoosh,ultradop
w3443,,станция метро Нагатинский затон (вых. 1),,1,,,,55.684447,37.705177,6567,whoosh,ultradop
w3444,,станция метро Коломенская (вых. 4),,1,,,,55.677563,37.662923,6568,whoosh,ultradop
w3445,,станция метро Каширская (вых. 1),,1,,,,55.654463,37.648296,6569,whoosh,ultradop
w3446,,станция метро Варшавская (вых. 2),,1,,,,55.653817,37.619018,6570,whoosh,ultradop
w3447,,Станция метро Севастопольская (вых. 4),,1,,,,55.651667,37.598184,6571,whoosh,ultradop
w3448,,Станция метро Калужская (вых. 6),,1,,,,55.655615,37.538429,6572,whoosh,ultradop
w3449,,станция метро Чкаловская (вых. 6),,1,,,,55.755914,37.658015,6573,whoosh,ultradop
w3450,,"Зведздный бульвар, 22к1",,1,,,,55.81528,37.629468,6574,whoosh,ultradop
w3451,,"Звездный бульвар, 24 через дорогу",,1,,,,55.814922,37.628738,6575,whoosh,ultradop
w3452,,"Звездный бульвар, 30к1",,1,,,,55.814293,37.626986,6576,whoosh,ultradop
w3453,,"Звездный бульвар, 32",,1,,,,55.814158,37.62616,6577,whoosh,ultradop
w3454,,"улица Аргулова, 8",,1,,,,55.815374,37.620205,6578,whoosh,ultradop
w3455,,"улица Аргуловская, 12к2с2",,1,,,,55.817077,37.620361,6579,whoosh,ultradop
w3456,,"улица Аргуловская, 14с2",,1,,,,55.818098,37.620498,6580,whoosh,ultradop
w3457,,"улица Аргуловская, 11",,1,,,,55.820497,37.620799,6581,whoosh,ultradop
w3458,,"улица Академика Королева, 9к1",,1,,,,55.821313,37.623061,6582,whoosh,ultradop
w3459,,"улица Цандера, 6",,1,,,,55.817824,37.630657,6583,whoosh,ultradop
w3460,,"улица Цандера, 10",,1,,,,55.819383,37.630858,6584,whoosh,ultradop
w3461,,"улица Цандера, 14",,1,,,,55.820266,37.630682,6585,whoosh,ultradop
w3462,,"улица Академика королева, 3",,1,,,,55.82086,37.632772,6586,whoosh,ultradop
w3463,,"улица Академика королева, 3",,1,,,,55.821167,37.634093,6587,whoosh,ultradop
w3464,,"улица Академика Королева, 4Б",,1,,,,55.821765,37.627629,6588,whoosh,ultradop
w3465,,"улица Академика Королева, 8А",,1,,,,55.821681,37.622864,6589,whoosh,ultradop
w3466,,"4-й Сельскохозяйсвенный проезд, 9с14",,1,,,,55.830594,37.645514,6590,whoosh,ultradop
w3467,,"2-й Сельскохозяйственный проезд, 3с3",,1,,,,55.831508,37.643007,6591,whoosh,ultradop
w3468,,"улица Сергея Эйзенштейна, 8с18",,1,,,,55.832887,37.638958,6592,whoosh,ultradop
w3469,,"улица Сельскохозяйственная, 26",,1,,,,55.836491,37.641416,6593,whoosh,ultradop
w3470,,"улица Вильгельма Пика, 17к1",,1,,,,55.837186,37.636642,6594,whoosh,ultradop
w3471,,"улица Вильгельма Пика, 14с1",,1,,,,55.834051,37.636722,6595,whoosh,ultradop
w3472,,"Пропспект мира, 183",,1,,,,55.839439,37.661243,6596,whoosh,ultradop
w3473,,"Проспект мира, 179",,1,,,,55.838772,37.66036,6597,whoosh,ultradop
w3474,,"улица Академика королева, 3 через дорогу",,1,,,,55.821854,37.633274,6598,whoosh,ultradop
w3475,,"Остановка НПГТ ""Метро ВДНХ""",,1,,,,55.819585,37.638253,6599,whoosh,ultradop
w3476,,"Остановка НПГТ ""Метро ВДНХ""",,1,,,,55.819585,37.638253,6600,whoosh,ultradop
w3477,,"Останкинский проезд, 111А",,1,,,,55.82169,37.635987,6601,whoosh,ultradop
w3478,,"Презд Держнева, 29к1",,1,,,,55.870048,37.631342,6602,whoosh,ultradop
w3479,,"Презд Держнева, 23",,1,,,,55.870702,37.636465,6603,whoosh,ultradop
w3480,,"улица Полярная, 13",,1,,,,55.870695,37.639202,6604,whoosh,ultradop
w3481,,"улица Полярная, 25к1",,1,,,,55.881423,37.638519,6605,whoosh,ultradop
w3482,,"улица Полярная, 28",,1,,,,55.882169,37.640168,6606,whoosh,ultradop
w3483,,"улица Полярная, 34к1",,1,,,,55.884989,37.643141,6607,whoosh,ultradop
w3484,,"улица Широкая, 24",,1,,,,55.887312,37.669834,6608,whoosh,ultradop
w3485,,"улица Осташковская, 24Б",,1,,,,55.886864,37.673389,6609,whoosh,ultradop
w3486,,"улица Осташковская, 67к2",,1,,,,55.886207,37.67296,6610,whoosh,ultradop
w3487,,"проезд Шокальского, 69",,1,,,,55.884648,37.671216,6611,whoosh,ultradop
w3488,,"проезд Шокальского, 51А",,1,,,,55.881817,37.654995,6612,whoosh,ultradop
w3489,,"проезд Шокальского, 7к1с1",,1,,,,55.874803,37.645574,6613,whoosh,ultradop
w3490,,"Новый берингов проезд, 3с5",,1,,,,55.856814,37.661597,6614,whoosh,ultradop
w3491,,"улица Енисейская, 2к2с3",,1,,,,55.856029,37.663397,6615,whoosh,ultradop
w3492,,"улица Енисейская, 1с1",,1,,,,55.850566,37.670242,6616,whoosh,ultradop
w3493,,"улица Енисейская, 1с12",,1,,,,55.848956,37.670598,6617,whoosh,ultradop
w3494,,"улица Енисейская, 27с1",,1,,,,55.847624,37.670286,6618,whoosh,ultradop
w3495,,"проезд Серебрякова, 20",,1,,,,55.8469,37.670075,6619,whoosh,ultradop
w3496,,"проезд Шокальского, 23А",,1,,,,55.879702,37.645267,6620,whoosh,ultradop
w3497,,"проезд Шокальского, 19",,1,,,,55.879076,37.644954,6621,whoosh,ultradop
w3498,,"проезд Шокальского, 2А",,1,,,,55.878006,37.645024,6622,whoosh,ultradop
w3499,,"улица Молодцова, 1А",,1,,,,55.877053,37.64565,6623,whoosh,ultradop
w3500,,"улица Радужная, 16с2",,1,,,,55.859967,37.66401,6624,whoosh,ultradop
w3501,,"улица Радужная, 15к1",,1,,,,55.859841,37.664265,6625,whoosh,ultradop
w3502,,"улица Енисейская, 2с1",,1,,,,55.851818,37.670869,6626,whoosh,ultradop
w3503,,"улица Радужная, 11",,1,,,,55.859883,37.663925,6627,whoosh,ultradop
w3504,,"улица Енисейская, 15с2",,1,,,,55.866887,37.663535,6628,whoosh,ultradop
w3505,,"улица Енисейская, 14с2",,1,,,,55.863452,37.661607,6629,whoosh,ultradop
w3506,,"улица Енисейская, 10",,1,,,,55.859943,37.660653,6630,whoosh,ultradop
w3507,,"улица Меньжинского, 38к2с2",,1,,,,55.870603,37.660142,6631,whoosh,ultradop
w3508,,"улица Меньжинского, 38к2с2",,1,,,,55.870652,37.659366,6632,whoosh,ultradop
w3509,,"улица Елисейская, 36",,1,,,,55.870461,37.664317,6633,whoosh,ultradop
w3510,,"улица Сереневый бульв, 10",,1,,,,55.803762,37.80046,6634,whoosh,ultradop
w3511,,"Сереный бульвар, 30/24",,1,Металлическая,,,55.802573,37.794307,6635,whoosh,ultradop
w3512,,"улица 9-я Парковкая, 37",,1,,,,55.799947,37.799068,6636,whoosh,ultradop
w3513,,"улица 9-я парковая, 36",,1,,,,55.799107,37.798745,6637,whoosh,ultradop
w3514,,"Щелковское шоссе, 46",,1,,,,55.809879,37.792906,6638,whoosh,ultradop
w3515,,"Щелковское шоссе, 46",,1,,,,55.809879,37.792906,6639,whoosh,ultradop
w3516,,"улица Кирпичная, 1/1к2",,1,,,,55.77837,37.721732,6640,whoosh,ultradop
w3517,,"улица Щербаковская, 41а",,1,,,,55.78283,37.733177,6641,whoosh,ultradop
w3518,,"улица Щербаковская, 53с1",,1,,,,55.783063,37.735018,6642,whoosh,ultradop
w3519,,"улица Ибрагимова, 32/7",,1,,,,55.781636,37.730338,6643,whoosh,ultradop
w3520,,"Измайловское шоссе, 29",,1,,,,55.779479,37.729988,6644,whoosh,ultradop
w3521,,"Измайловское шоссе, 13",,1,,,,55.779504,37.724148,6645,whoosh,ultradop
w3522,,"Измайловское шоссе, 6",,1,,,,55.779089,37.721687,6646,whoosh,ultradop
w3523,,"улица большая Семеновская, 32с1",,1,,,,55.782086,37.709039,6647,whoosh,ultradop
w3524,,станция метро Бабушкинская (вых. 6),,1,,,,55.868799,37.663196,6648,whoosh,ultradop
w3525,,станция метро Бабушкинская (вых. 6),,1,,,,55.868799,37.663196,6649,whoosh,ultradop
w3526,,"Водопроводный переулок, 88с4",,1,,,,55.794472,37.637093,6650,whoosh,ultradop
w3527,,"улица Большая переслявская, 36с10",,1,,,,55.785761,37.641108,6651,whoosh,ultradop
w3528,,"улица Срендяя переслявская, 14с1",,1,,,,55.788565,37.638571,6652,whoosh,ultradop
w3529,,"улица Большая переслявская, 17с6",,1,,,,55.792276,37.640086,6653,whoosh,ultradop
w3530,,"проезд Дежнева, 3",,1,,,,55.87152,37.647237,6654,whoosh,ultradop
w3531,,"улица Енисейская, 19к1",,1,,,,55.868855,37.663143,6655,whoosh,ultradop
w3532,,"улица Енисейчская, 17к1",,1,,,,55.867749,37.662955,6656,whoosh,ultradop
w3533,,"улица Дежнева, 2А",,1,,,,55.872142,37.651035,6657,whoosh,ultradop
w3534,,"улица Паустовского, 1с1",,1,,,,55.602937,37.542689,6658,whoosh,ultradop
w3535,,"Новоясеневский проспект, 5к1",,1,,,,55.606716,37.530274,6659,whoosh,ultradop
w3536,,"Литовский бульвар, 5/10",,1,,,,55.613041,37.53596,6660,whoosh,ultradop
w3537,,"улица Профсоюзная, 73",,1,,,,55.649515,37.532502,6661,whoosh,ultradop
w3538,,"улица Верхняя Красносельйская, 11аС1",,1,,,,55.784141,37.661653,6662,whoosh,ultradop
w3539,,"улица Лобачика, 2с2",,1,,,,55.786356,37.659247,6663,whoosh,ultradop
w3540,,"улица Красносельская, 7с2А",,1,,,,55.786589,37.657271,6664,whoosh,ultradop
w3541,,"улица Верхняя Красносельская, 3с5",,1,,,,55.786416,37.661342,6665,whoosh,ultradop
w3542,,"Верхняя Красносельская улица, 3В",,1,,,,55.787097,37.661925,6666,whoosh,ultradop
w3543,,"Верхняя Красносельская, 15с2А",,1,,,,55.784587,37.664,6667,whoosh,ultradop
w3544,,"улица Верхняя Красносельская, 15Б",,1,,,,55.783497,37.665511,6668,whoosh,ultradop
w3545,,"улица Столетова, 7",,1,,,,55.704085,37.503463,6669,whoosh,ultradop
w3546,,"улица Шверника, .4",,1,,,,55.690679,37.591255,6670,whoosh,ultradop
w3547,,"улица Верхняя Красносельская, 13А",,1,,,,55.780136,37.665879,6671,whoosh,ultradop
w3548,,"улица Краснопрудная, 15",,1,,,,55.78119,37.668936,6672,whoosh,ultradop
w3549,,"улица Краснопрудная, 15",,1,,,,55.780889,37.668344,6673,whoosh,ultradop
w3550,,"Комсомольская площадь, 2А",,1,,,,55.774863,37.656189,6674,whoosh,ultradop
w3551,,"Комсомольская площадь, 2",,1,,,,55.774728,37.65672,6675,whoosh,ultradop
w3552,,"Комсомольская площадь, 2",,1,,,,55.772726,37.654752,6676,whoosh,ultradop
w3553,,"улица Красноказарменная, 11",,1,,,,55.756862,37.700927,6677,whoosh,ultradop
w3554,,"улица Красноказарменная, 16",,1,,,,55.753205,37.710746,6678,whoosh,ultradop
w3555,,"улица Авиамоторная, 12",,1,,,,55.753286,37.715507,6679,whoosh,ultradop
w3556,,"улица 2-я Кабельная, 12/22",,1,,,,55.749339,37.717932,6680,whoosh,ultradop
w3557,,"улица 2-я Кабельная, 2с37",,1,,,,55.7475,37.715498,6681,whoosh,ultradop
w3558,,"улица Нижняя Красносельская, 40/12к11",,1,,,,55.774503,37.672803,6682,whoosh,ultradop
w3559,,"улица Краснопрудная, 30-34с1",,1,,,,55.780351,37.66835,6683,whoosh,ultradop
w3560,,"улица Краснопрудная, 26",,1,,,,55.779893,37.667594,6684,whoosh,ultradop
w3561,,"улица Краснопрудная, 26",,1,,,,55.779262,37.666792,6685,whoosh,ultradop
w3562,,"улица Краснопрудная, 22-24",,1,,,,55.778879,37.665292,6686,whoosh,ultradop
w3563,,"улица Краснопрудная, 20",,1,,,,55.778233,37.663732,6687,whoosh,ultradop
w3564,,"Комсомольская площадь, 6",,1,,,,55.776562,37.660186,6688,whoosh,ultradop
w3565,,"Комсомольская площадь, 2А",,1,,,,55.77527,37.657197,6689,whoosh,ultradop
w3566,,"Орликов переулок, 3Б",,1,,,,55.772195,37.646871,6690,whoosh,ultradop
w3567,,"улица Россошанская , 3к1Ас2",,1,,,,55.595211,37.607233,6691,whoosh,ultradop
w3568,,"Симферопольский бульвар, 22к2",,1,,,,55.647452,37.604762,6692,whoosh,ultradop
w3569,,"Симферопольский бульвар, 22",,1,,,,55.648372,37.604735,6693,whoosh,ultradop
